date,symbol,open,high,low,close,volume,pct_change,vol_ratio_20d,rsi_wilder_14,ma5,ma20,ma50,ma200,dist_52wH_pct,dist_20dH_pct,gap_pct,atr_14,upper_shadow_pct,close_position_in_range,return_5d,return_20d,ut1_state,hh_count,hl_count,ma20_slope_pct,catalyst_tag,sector_tailwind,microtrend_disruption_summary,global_overnight_cues_summary,news_and_trends_summary,structural_risk_summary,rm_classification,rule_80_pass,watchlist_state,chart_read_verdict,failing_rule,ut_relax_applied,pipeline_decision,microtrend_disruption,global_overnight_cues,news_and_trends,structural_risk
2026-06-22,ACC,1350.0,1352.6,1345.0,1349.8,102582,0.4839,0.5984,48.9345,1350.2,1351.6515,1376.282,,21.478,5.5897,0.4988,20.8403,34.2105,63.1579,-0.4866,-1.7863,SIDEWAYS,2,1,-0.6749,TRENT AGM Tue Jun23 (pre-AGM exit required). Monitor Nasdaq Fri Jun19 close for US_MARKET_CAUTION.,Weekend; no new news. Nasdaq Fri Jun19 caution noted.,NIACL Day-2 institutional wave; TARIL +10% Fri; TATACAP first ATH; SPAL 2-day +23%; NACLIND breakout,RM-11 first live test today -- track NIACL realized under updated RSI cap-tier rule.,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,,,,,,
2026-07-10,PICCADIL,659.0,675.0,654.8,671.8,211109,3.44137,1.484885,72.7655,658.76,600.0575,593.814,,-0.459333,0.0,1.470473,20.3166,15.8416,84.1584,3.776939,15.638174,STRONG_UP,5,8,3.363291,NONE,FII_INFLOW_REVERSAL,,,,,RM-1,N/A,PROCEEDED_TO_D,PASS,N/A,NONE,EVALUATED_FAIL,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,PINELABS,144.33,147.22,143.76,145.27,6711587,1.381821,0.58625,43.4961,145.918,152.9475,156.4306,,-29.298679,-9.92125,0.725807,6.0893,56.3582,43.6418,-6.949777,-3.519959,SIDEWAYS,2,3,-0.377458,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,POWERGRID,283.1,283.8,281.35,283.1,6812700,-0.211489,0.824329,39.8605,,,,,-11.779369,-3.130879,-0.211489,4.8092,28.5709,71.4291,-1.650163,-0.596908,SIDEWAYS,3,5,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,PPAP,280.5,331.95,272.25,323.37,2115337,16.896211,50.036948,80.9114,270.378,250.646,228.5666,,0.0,0.0,1.398979,17.6145,14.3719,85.6281,26.079999,29.919648,STRONG_UP,6,7,4.926584,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,RALLIS,224.09,231.7,224.09,229.07,685113,2.345638,1.480768,46.9334,227.648,227.9315,241.2164,,-21.44645,-1.955998,0.120631,6.6947,34.5597,65.4403,0.407648,-0.745263,SIDEWAYS,3,5,-0.235043,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,RITES,225.0,227.75,222.6,226.62,1684688,1.773923,3.15371,57.8588,224.8,215.966,212.071,,-3.742088,-3.742088,1.046392,8.9647,21.9419,78.0581,3.873124,9.977674,STRONG_UP,3,4,2.529945,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,RKSWAMY,104.5,107.9,102.8,103.18,64488,0.653595,1.235118,63.7229,,,,,-36.628122,-3.812806,1.941274,4.762,66.6667,7.4509,-2.861984,3.635999,SIDEWAYS,4,6,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SAILIFE,1234.4,1287.0,1227.4,1265.0,905328,2.478937,2.70514,62.9772,1229.78,1224.905,1171.676,982.2735,0.0,0.0,2e-06,40.9654,36.9128,63.0872,0.61242,3.850261,STRONG_UP,2,4,0.563198,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SAKSOFT,173.0,174.4,169.9,171.06,1346857,0.706463,0.883409,55.4673,171.28,162.623,150.3366,167.6057,-30.733723,-17.246385,1.848581,11.5531,31.111,25.7779,-4.425077,24.091402,UP,4,5,5.104879,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SANGAMIND,565.0,565.95,556.8,558.75,14845,-0.187565,0.602757,62.5004,553.26,543.1325,526.487,,-0.187565,-0.187565,0.928905,18.5478,10.3826,21.3116,1.131222,3.042877,STRONG_UP,5,6,1.037099,NONE,FII_INFLOW_REVERSAL,,,,,RM-1,N/A,WATCHLIST,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SCI,279.9,287.0,279.0,284.9,2165829,2.611199,0.609546,39.468,284.89,304.4375,309.592,258.1287,-17.348424,-11.822967,0.810371,11.2806,26.2501,73.7499,-5.584095,-4.090219,DOWN,3,3,-0.610497,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SEIL,222.4,227.0,217.35,220.27,341061,-1.932236,0.721604,55.7645,226.048,215.7835,204.0302,,-6.216201,-6.216201,-0.98393,11.5,47.6685,30.2591,-5.899691,14.963468,STRONG_UP,5,4,4.340521,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SFL,752.5,774.5,748.1,765.3,183623,1.700995,1.037981,68.1829,751.77,735.2375,658.219,,-0.163068,-0.163068,0.0,25.8634,34.8485,65.1515,-0.163068,8.776917,STRONG_UP,7,5,2.268302,NONE,FII_INFLOW_REVERSAL,,,,,RM-1,N/A,PROCEEDED_TO_D,FAIL,78,NONE,EVALUATED_FAIL,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SIKA,1227.9,1280.4,1192.9,1206.9,131934,-0.445432,1.281921,64.6643,1192.58,1092.6125,1007.632,,-3.80967,-3.80967,1.286812,74.8986,60.0,16.0,-1.130493,35.843324,STRONG_UP,5,7,6.890682,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SKMEGGPROD,320.6,325.05,315.9,321.35,514733,1.644793,0.881806,69.7813,312.74,281.1225,233.1408,,0.0,0.0,1.407564,17.6079,40.437,59.563,2.145582,33.550832,STRONG_UP,5,6,6.930325,NONE,FII_INFLOW_REVERSAL,,,,,RM-1,N/A,PROCEEDED_TO_D,FAIL,46c,NONE,EVALUATED_FAIL,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SKYGOLD,624.0,638.0,611.4,623.85,1634120,0.088236,1.760225,74.356,592.58,539.56,510.788,385.3815,0.0,0.0,0.112305,28.1294,52.6316,46.8044,11.401781,22.575887,STRONG_UP,7,7,4.405035,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SONACOMS,676.35,682.2,661.45,668.55,1238095,-0.327993,0.755849,71.5112,668.01,631.0014,606.5981,521.7114,-0.394817,-0.394817,0.834883,16.8883,28.1929,34.2167,1.280107,13.058448,STRONG_UP,6,6,3.198333,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,STLTECH,550.25,554.2,533.45,543.05,2041730,8.231188,1.000756,46.331,542.8,596.3225,525.072,238.2849,-17.009248,-17.009248,9.666168,35.6844,19.0362,46.2649,-5.85125,-6.956226,SIDEWAYS,4,5,-1.824969,T3,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SUMICHEM,484.0,516.0,477.2,513.7,2258450,8.581698,5.07286,66.7976,,,,,-19.457508,0.0,2.303953,19.98,5.9278,94.0722,2.269562,11.226591,SIDEWAYS,4,6,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SUNPHARMA,1942.8,1953.9,1926.6,1935.5,1478172,-0.165059,0.763681,69.4827,1915.72,1865.6,1844.816,1745.5153,-0.165059,-0.165059,0.211484,33.6811,40.6592,32.6008,1.611718,7.875376,STRONG_UP,6,5,1.767401,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SUVEN,350.0,370.8,339.2,357.85,3537068,5.389488,2.279545,76.1155,329.67,287.415,263.9426,194.7961,0.0,0.0,3.077603,19.6102,40.981,59.019,9.233824,33.40168,STRONG_UP,6,7,6.486482,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SUZLON,54.02,54.45,53.75,53.92,41945443,0.484529,0.611397,41.3899,54.112,57.003,55.438,,-9.087847,-9.087847,0.670892,1.5307,61.4285,24.2854,-5.187272,-2.106031,SIDEWAYS,3,4,-0.135773,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SWIGGY,284.6,284.68,271.15,273.25,24100601,-2.740701,2.043333,61.9221,266.05,253.5525,256.133,,-7.278588,-2.740701,1.299166,9.754,0.5912,15.5211,10.061626,9.343737,SIDEWAYS,8,6,2.149324,T2,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,SYRMA,1450.0,1457.0,1413.1,1451.9,1261866,0.756421,1.020785,67.5337,1401.24,1376.555,1211.25,905.781,0.0,0.0,0.624566,54.8303,11.6172,88.3828,5.51599,14.620674,STRONG_UP,4,6,3.070271,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TARIL,336.8,347.6,336.8,344.75,2879922,4.295871,0.974183,55.4241,334.55,338.245,323.079,325.3346,-38.316336,-3.955983,1.890784,14.6016,26.3889,73.6111,2.37565,9.409711,UP,3,5,1.783686,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TATACAP,355.85,364.0,355.05,360.6,1795941,1.749437,0.803504,60.5234,,,,,-2.302897,-2.302897,0.409144,10.8961,37.9887,62.0113,3.205497,10.596536,SIDEWAYS,3,6,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TATACHEM,716.0,729.9,716.0,721.05,478321,2.045003,0.709345,49.4411,,,,,-10.271409,-3.370412,1.330314,22.0446,63.6692,36.3308,4.032605,0.782722,SIDEWAYS,4,5,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TATACOMM,1886.2,1901.5,1850.0,1856.2,577543,-1.459895,0.998115,44.6419,,,,,-9.967505,-9.967505,0.132715,64.9095,29.7088,12.0387,-2.648558,-4.755554,SIDEWAYS,1,3,,T3,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TATACONSUM,1105.0,1117.7,1105.0,1111.9,1189725,-0.062913,0.876642,46.3563,1111.44,1113.245,1148.8426,,-11.777772,-1.714839,-0.683085,24.6878,45.6689,54.3311,-0.429836,0.351988,SIDEWAYS,3,4,-0.199467,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TATAELXSI,3669.0,3734.7,3652.0,3690.3,377470,1.939174,1.799919,35.6721,,,,,-23.63327,-10.407865,1.350791,101.3642,53.6879,46.3121,0.309879,-9.821122,SIDEWAYS,3,3,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TATAINVEST,689.8,699.3,689.55,693.75,426671,0.923771,1.58982,52.8919,,,,,-4.801438,-0.057624,0.34914,17.0151,56.923,43.077,3.963734,6.780052,SIDEWAYS,4,5,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TATAPOWER,376.5,382.8,376.15,381.3,3546184,1.652889,0.723967,39.7314,376.65,389.419,405.9246,,-16.920867,-5.490151,0.373234,6.9637,22.5564,77.4436,1.625796,-2.808935,DOWN,3,4,-1.541282,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TATASTEEL,189.68,193.3,188.74,191.19,23145573,1.881063,0.92182,43.0147,189.542,193.136,201.3452,,-11.755745,-4.652901,1.076411,3.6736,46.272,53.728,0.732351,-2.094427,DOWN,4,5,-1.382985,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TATATECH,725.0,735.35,715.0,718.55,483271,0.637253,0.57765,53.9819,,,,,-6.415651,-5.683535,1.540616,23.8084,50.8599,17.4447,0.440311,-3.773789,SIDEWAYS,3,4,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TCS,2105.2,2133.3,2064.6001,2069.0,6714551,1.237951,1.562446,43.8923,2064.78,2097.95,2204.554,2733.6355,-39.257823,-6.927575,3.009246,64.4675,40.9026,6.4045,-1.170289,-4.275007,DOWN,4,3,-1.013013,T3,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TEJASNET,546.0,571.0,545.5,564.65,3093322,5.354982,0.902054,48.3827,550.59,594.88,539.176,475.775,-19.525404,-10.706092,1.875175,27.8332,24.9019,75.0981,-4.877017,-5.710942,SIDEWAYS,3,4,-0.445574,T3,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TFCILTD,75.54,76.2,75.07,75.15,1831499,0.013311,0.428231,47.0907,77.142,76.772,76.0004,,-10.204326,-7.370881,0.532342,2.9676,58.4069,7.0798,-5.16153,0.629354,SIDEWAYS,3,8,0.934112,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,THANGAMAYL,6737.0,6737.0,6385.0,6540.5,239685,-0.878988,1.653542,66.516,6520.2,5916.7501,4949.19,3672.283,-3.90097,-3.90097,2.098962,366.7947,0.0,44.1761,6.185567,19.380506,STRONG_UP,5,6,4.690295,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TITAN,4578.6001,4602.7998,4560.7002,4584.3999,652646,0.42937,1.022544,71.8849,,,,,0.0,0.0,0.302315,92.1848,43.7056,56.2944,2.763888,13.416291,SIDEWAYS,4,4,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TMB,777.0,807.95,772.55,801.6,342476,4.483834,1.667451,64.3169,769.295,760.3738,726.1597,594.15,0.0,0.0,1.277372,27.3749,17.9379,82.0621,2.947406,4.504266,UP,5,6,0.447784,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TMCV,423.1,426.7,418.6,422.5,6134878,0.631178,0.882961,58.477,422.8,412.285,395.4194,,-15.442501,-2.199074,0.774087,13.4266,44.4445,48.148,-2.199074,17.091151,STRONG_UP,3,4,3.782419,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TMPV,334.55,340.25,333.65,337.95,19331002,1.945705,1.626898,37.6673,338.17,355.9715,361.3254,,-15.013199,-14.038253,0.920057,9.9655,34.8483,65.1517,-1.787268,-10.564477,DOWN,4,4,-3.37102,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TORNTPHARM,4866.0,4910.0,4778.7998,4901.5,963130,0.067372,2.078271,76.5517,4869.1,4618.975,4489.7834,4049.1511,0.0,0.0,-0.657384,106.8247,6.4786,93.5214,2.793448,7.202222,STRONG_UP,5,6,2.218999,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,TRENT,2934.0,2938.7,2896.8,2902.8,1093622,-0.462914,0.724826,40.1029,3002.94,3137.96,2922.3612,3330.9541,-47.498643,-13.188588,0.606933,95.9043,11.2171,14.3198,-13.105431,5.353321,SIDEWAYS,2,5,2.139439,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
2026-07-10,UNOMINDA,1165.0,1179.9,1157.5,1166.1,925292,0.18041,1.439142,56.9419,,,,,-14.652717,0.0,0.085911,36.3253,61.6073,38.3927,3.55208,10.24865,SIDEWAYS,6,6,,NONE,FII_INFLOW_REVERSAL,,,,,N/A,N/A,NOT_ON,NOT_EVALUATED,N/A,NONE,ZERO_PICK,AI_TAILWIND active; IoT cybersec framework proposed,US positive; FII net inflow reversal $2.6bn July,"FII revival, food-delivery Rs200 lunch push, pharma volume recovery",TCS leadership rejig exec uncertainty (AI_TAILWIND overrides)
